"Time","CO2","Humidity","PM10","PM2.5","Temperature","TVOC"
2024-03-15 18:00:00,549 ppm,79 %H,20 μg/m³,19.3 μg/m³,23.1 °C,0.497 ppm
2024-03-15 16:00:00,546 ppm,78.8 %H,18.8 μg/m³,18 μg/m³,23.3 °C,0.488 ppm
2024-03-15 14:00:00,518 ppm,78.6 %H,19.7 μg/m³,18.8 μg/m³,23.3 °C,0.488 ppm
2024-03-15 12:00:00,497 ppm,79.0 %H,19.3 μg/m³,18.3 μg/m³,23.4 °C,0.489 ppm
2024-03-15 10:00:00,480 ppm,79.2 %H,18.2 μg/m³,17.3 μg/m³,23.2 °C,0.434 ppm
2024-03-15 08:00:00,484 ppm,78.4 %H,19.5 μg/m³,18.7 μg/m³,23.5 °C,0.470 ppm
2024-03-15 06:00:00,491 ppm,78 %H,18.3 μg/m³,17.8 μg/m³,24.3 °C,0.499 ppm
2024-03-15 04:00:00,504 ppm,78 %H,18.5 μg/m³,17.8 μg/m³,24.3 °C,0.507 ppm
2024-03-15 02:00:00,517 ppm,78 %H,19 μg/m³,17.8 μg/m³,24.2 °C,0.486 ppm
2024-03-15 00:00:00,530 ppm,78 %H,19.8 μg/m³,18.6 μg/m³,24.1 °C,0.552 ppm
2024-03-14 22:00:00,539 ppm,78 %H,18.3 μg/m³,17.5 μg/m³,23.9 °C,0.488 ppm
2024-03-14 20:00:00,546 ppm,78.0 %H,19.7 μg/m³,18.7 μg/m³,23.6 °C,0.404 ppm
2024-03-14 18:00:00,573 ppm,78.8 %H,18 μg/m³,17.6 μg/m³,23.2 °C,0.395 ppm
2024-03-14 16:00:00,614 ppm,77.8 %H,18 μg/m³,17.8 μg/m³,23.2 °C,0.368 ppm
2024-03-14 14:00:00,715 ppm,77.6 %H,16 μg/m³,15.3 μg/m³,23.2 °C,0.397 ppm
2024-03-14 12:00:00,784 ppm,77.5 %H,16.8 μg/m³,16.2 μg/m³,23.3 °C,0.467 ppm
2024-03-14 10:00:00,586 ppm,78 %H,16.8 μg/m³,16.3 μg/m³,23.5 °C,0.465 ppm
2024-03-14 08:00:00,467 ppm,77.8 %H,18.4 μg/m³,17.8 μg/m³,23.4 °C,0.355 ppm
2024-03-14 06:00:00,487 ppm,77.6 %H,19.9 μg/m³,19.5 μg/m³,24.4 °C,0.359 ppm
2024-03-14 04:00:00,505 ppm,77.5 %H,18.8 μg/m³,18.5 μg/m³,24.3 °C,0.383 ppm
2024-03-14 02:00:00,526 ppm,77.5 %H,21.3 μg/m³,20.7 μg/m³,24.2 °C,0.395 ppm
2024-03-14 00:00:00,553 ppm,77.5 %H,20.4 μg/m³,19.6 μg/m³,24.1 °C,0.386 ppm
2024-03-13 22:00:00,580 ppm,77.6 %H,20.2 μg/m³,19.8 μg/m³,24.0 °C,0.351 ppm
2024-03-13 20:00:00,610 ppm,78.2 %H,22.8 μg/m³,21.9 μg/m³,23.7 °C,0.373 ppm
2024-03-13 18:00:00,682 ppm,77.8 %H,18.2 μg/m³,17.4 μg/m³,23.2 °C,0.460 ppm
2024-03-13 16:00:00,694 ppm,77 %H,19.1 μg/m³,18.2 μg/m³,23.1 °C,0.443 ppm
2024-03-13 14:00:00,643 ppm,77.3 %H,20.6 μg/m³,19.8 μg/m³,23.1 °C,0.403 ppm
2024-03-13 12:00:00,606 ppm,78.4 %H,22.8 μg/m³,21.5 μg/m³,23.2 °C,0.507 ppm
2024-03-13 10:00:00,536 ppm,78.3 %H,21.3 μg/m³,20.3 μg/m³,23.2 °C,0.463 ppm
2024-03-13 08:00:00,496 ppm,77.8 %H,20.5 μg/m³,19.5 μg/m³,23.4 °C,0.438 ppm
2024-03-13 06:00:00,521 ppm,77.6 %H,19.5 μg/m³,18.9 μg/m³,24.4 °C,0.431 ppm
2024-03-13 04:00:00,545 ppm,77.5 %H,20.7 μg/m³,20 μg/m³,24.3 °C,0.478 ppm
2024-03-13 02:00:00,583 ppm,77.5 %H,21.3 μg/m³,20.3 μg/m³,24.3 °C,0.500 ppm
2024-03-13 00:00:00,627 ppm,77.5 %H,21.3 μg/m³,20.8 μg/m³,24.2 °C,0.513 ppm
2024-03-12 22:00:00,686 ppm,77.7 %H,20.8 μg/m³,20.3 μg/m³,24.0 °C,0.607 ppm
2024-03-12 20:00:00,763 ppm,78.2 %H,21.4 μg/m³,20.8 μg/m³,23.7 °C,0.657 ppm
2024-03-12 18:00:00,867 ppm,77.8 %H,17.9 μg/m³,17.2 μg/m³,23.2 °C,0.897 ppm
2024-03-12 16:00:00,824 ppm,77.1 %H,16.4 μg/m³,15.9 μg/m³,23.2 °C,0.654 ppm
2024-03-12 14:00:00,685 ppm,76.8 %H,15.9 μg/m³,15.3 μg/m³,23.2 °C,0.450 ppm
2024-03-12 12:00:00,590 ppm,77.4 %H,16.5 μg/m³,16.3 μg/m³,23.2 °C,0.403 ppm
2024-03-12 10:00:00,510 ppm,78.1 %H,20.4 μg/m³,19.9 μg/m³,23.2 °C,0.362 ppm
2024-03-12 08:00:00,476 ppm,77.8 %H,25.1 μg/m³,23.9 μg/m³,23.5 °C,0.393 ppm
2024-03-12 06:00:00,500 ppm,78 %H,25.6 μg/m³,24.5 μg/m³,24.6 °C,0.375 ppm
2024-03-12 04:00:00,523 ppm,78 %H,25.4 μg/m³,24.6 μg/m³,24.5 °C,0.386 ppm
2024-03-12 02:00:00,562 ppm,78.0 %H,25.1 μg/m³,24.8 μg/m³,24.4 °C,0.385 ppm
2024-03-12 00:00:00,606 ppm,77.5 %H,25.3 μg/m³,24.4 μg/m³,24.3 °C,0.379 ppm
2024-03-11 22:00:00,659 ppm,77.8 %H,24.7 μg/m³,23.9 μg/m³,24.1 °C,0.372 ppm
2024-03-11 20:00:00,724 ppm,78.2 %H,27.3 μg/m³,26.1 μg/m³,23.7 °C,0.351 ppm
2024-03-11 18:00:00,897 ppm,77.9 %H,21.3 μg/m³,20.4 μg/m³,23.1 °C,0.358 ppm
2024-03-11 16:00:00,1118 ppm,75.7 %H,20.3 μg/m³,19.7 μg/m³,23.3 °C,0.644 ppm
2024-03-11 14:00:00,919 ppm,76.3 %H,23.3 μg/m³,22.2 μg/m³,23.4 °C,0.570 ppm
2024-03-11 12:00:00,781 ppm,77.2 %H,25.2 μg/m³,24.3 μg/m³,23.4 °C,0.377 ppm
2024-03-11 10:00:00,642 ppm,78.3 %H,27.9 μg/m³,26.1 μg/m³,23.5 °C,0.331 ppm
2024-03-11 08:00:00,487 ppm,78.0 %H,29.4 μg/m³,28.5 μg/m³,23.7 °C,0.393 ppm
2024-03-11 06:00:00,492 ppm,79 %H,30.8 μg/m³,28.7 μg/m³,24.8 °C,0.415 ppm
2024-03-11 04:00:00,508 ppm,79 %H,31.7 μg/m³,30 μg/m³,24.8 °C,0.444 ppm
2024-03-11 02:00:00,533 ppm,79 %H,28.8 μg/m³,27.8 μg/m³,24.8 °C,0.482 ppm
2024-03-11 00:00:00,551 ppm,79 %H,30.3 μg/m³,28.8 μg/m³,24.8 °C,0.557 ppm
2024-03-10 22:00:00,570 ppm,78.8 %H,28.9 μg/m³,27.3 μg/m³,24.8 °C,0.618 ppm
2024-03-10 20:00:00,574 ppm,78.5 %H,29.9 μg/m³,28.2 μg/m³,24.8 °C,0.697 ppm
2024-03-10 18:00:00,562 ppm,78.5 %H,29.8 μg/m³,28.2 μg/m³,24.9 °C,0.738 ppm
2024-03-10 16:00:00,524 ppm,78.9 %H,27.5 μg/m³,26.1 μg/m³,24.9 °C,0.633 ppm
2024-03-10 14:00:00,473 ppm,79 %H,24.2 μg/m³,23 μg/m³,24.9 °C,0.436 ppm
2024-03-10 12:00:00,457 ppm,79.5 %H,19.3 μg/m³,18.1 μg/m³,24.7 °C,0.400 ppm
2024-03-10 10:00:00,451 ppm,79.5 %H,14.3 μg/m³,13.9 μg/m³,24.5 °C,0.408 ppm
2024-03-10 08:00:00,458 ppm,79.6 %H,13.8 μg/m³,13.3 μg/m³,24.3 °C,0.393 ppm
2024-03-10 06:00:00,467 ppm,79.8 %H,13.5 μg/m³,12.8 μg/m³,24.2 °C,0.435 ppm
2024-03-10 04:00:00,478 ppm,79.7 %H,13.1 μg/m³,12.8 μg/m³,24.2 °C,0.419 ppm
2024-03-10 02:00:00,491 ppm,79.5 %H,14.4 μg/m³,14.1 μg/m³,24.1 °C,0.463 ppm
2024-03-10 00:00:00,512 ppm,80.0 %H,15.8 μg/m³,15.1 μg/m³,24.0 °C,0.448 ppm
2024-03-09 22:00:00,524 ppm,80 %H,16.2 μg/m³,15.4 μg/m³,23.9 °C,0.411 ppm
2024-03-09 20:00:00,528 ppm,80.3 %H,16.3 μg/m³,15.6 μg/m³,23.6 °C,0.358 ppm
2024-03-09 18:00:00,543 ppm,80.3 %H,14 μg/m³,14 μg/m³,23.2 °C,0.362 ppm
2024-03-09 16:00:00,538 ppm,79.8 %H,16.1 μg/m³,15.6 μg/m³,23.2 °C,0.318 ppm
2024-03-09 14:00:00,531 ppm,80.0 %H,15.8 μg/m³,15.5 μg/m³,23.3 °C,0.312 ppm
2024-03-09 12:00:00,548 ppm,80.4 %H,18.7 μg/m³,17.7 μg/m³,23.2 °C,0.333 ppm
2024-03-09 10:00:00,577 ppm,80.7 %H,20.9 μg/m³,19.8 μg/m³,23.3 °C,0.401 ppm
2024-03-09 08:00:00,647 ppm,79.9 %H,19.8 μg/m³,19 μg/m³,23.5 °C,0.586 ppm
2024-03-09 06:00:00,695 ppm,79.5 %H,18.8 μg/m³,18.1 μg/m³,24.2 °C,0.660 ppm
2024-03-09 04:00:00,714 ppm,79.5 %H,17.5 μg/m³,17.3 μg/m³,24.1 °C,0.718 ppm
2024-03-09 02:00:00,714 ppm,79.5 %H,19.3 μg/m³,18.6 μg/m³,24.1 °C,0.813 ppm
2024-03-09 00:00:00,682 ppm,79.5 %H,19.1 μg/m³,17.5 μg/m³,24.0 °C,0.694 ppm
2024-03-08 22:00:00,658 ppm,79.6 %H,18.6 μg/m³,17.1 μg/m³,23.8 °C,0.560 ppm
2024-03-08 20:00:00,653 ppm,80.3 %H,18.8 μg/m³,17.5 μg/m³,23.5 °C,0.471 ppm
2024-03-08 18:00:00,713 ppm,80.4 %H,16.5 μg/m³,15.4 μg/m³,23.1 °C,0.354 ppm
2024-03-08 16:00:00,800 ppm,80.0 %H,15.4 μg/m³,14.4 μg/m³,23.2 °C,0.396 ppm
2024-03-08 14:00:00,829 ppm,78.8 %H,16.9 μg/m³,16.7 μg/m³,23.2 °C,0.645 ppm
2024-03-08 12:00:00,956 ppm,79.1 %H,17.9 μg/m³,16.9 μg/m³,23.3 °C,0.734 ppm
2024-03-08 10:00:00,764 ppm,80.0 %H,17.8 μg/m³,17 μg/m³,23.3 °C,0.484 ppm
2024-03-08 08:00:00,593 ppm,78.8 %H,17.6 μg/m³,17.2 μg/m³,23.3 °C,0.445 ppm
2024-03-08 06:00:00,520 ppm,80 %H,16.8 μg/m³,16.5 μg/m³,24.2 °C,0.371 ppm
2024-03-08 04:00:00,543 ppm,80 %H,17.9 μg/m³,17.3 μg/m³,24.1 °C,0.397 ppm
2024-03-08 02:00:00,568 ppm,79.7 %H,17.2 μg/m³,16.8 μg/m³,24.1 °C,0.432 ppm
2024-03-08 00:00:00,600 ppm,79.5 %H,16.8 μg/m³,16.1 μg/m³,24.0 °C,0.499 ppm
2024-03-07 22:00:00,632 ppm,80.0 %H,16.8 μg/m³,16 μg/m³,23.8 °C,0.453 ppm
2024-03-07 20:00:00,670 ppm,80.1 %H,17.2 μg/m³,16.4 μg/m³,23.5 °C,0.393 ppm
2024-03-07 18:00:00,763 ppm,80.4 %H,16.5 μg/m³,16.1 μg/m³,23.1 °C,0.337 ppm
2024-03-07 16:00:00,838 ppm,79.7 %H,17.5 μg/m³,16.8 μg/m³,23.2 °C,0.415 ppm
2024-03-07 14:00:00,887 ppm,78.3 %H,17.5 μg/m³,17.3 μg/m³,23.1 °C,0.332 ppm
2024-03-07 12:00:00,894 ppm,79.0 %H,20.4 μg/m³,19.1 μg/m³,23.3 °C,0.447 ppm
2024-03-07 10:00:00,751 ppm,79.9 %H,20.6 μg/m³,19.9 μg/m³,23.4 °C,0.504 ppm
2024-03-07 08:00:00,649 ppm,79.0 %H,19.8 μg/m³,19 μg/m³,23.4 °C,0.697 ppm
2024-03-07 06:00:00,595 ppm,79.5 %H,16.6 μg/m³,15.8 μg/m³,24.1 °C,0.710 ppm
2024-03-07 04:00:00,618 ppm,79.5 %H,15.6 μg/m³,14.6 μg/m³,24.0 °C,0.728 ppm
2024-03-07 02:00:00,643 ppm,79.5 %H,15.3 μg/m³,14.1 μg/m³,24.0 °C,0.699 ppm
2024-03-07 00:00:00,681 ppm,79.5 %H,15.6 μg/m³,14.6 μg/m³,23.9 °C,0.665 ppm
2024-03-06 22:00:00,722 ppm,79.5 %H,15.2 μg/m³,14.4 μg/m³,23.8 °C,0.645 ppm
2024-03-06 20:00:00,773 ppm,79.9 %H,14.8 μg/m³,13.3 μg/m³,23.6 °C,0.584 ppm
2024-03-06 18:00:00,865 ppm,79.3 %H,12.8 μg/m³,12.3 μg/m³,23.5 °C,0.502 ppm
2024-03-06 16:00:00,921 ppm,78.8 %H,11.2 μg/m³,11 μg/m³,23.5 °C,0.371 ppm
2024-03-06 14:00:00,1038 ppm,78.4 %H,12.3 μg/m³,11.8 μg/m³,23.6 °C,0.435 ppm
2024-03-06 12:00:00,1260 ppm,78.7 %H,9.55 μg/m³,9.36 μg/m³,23.7 °C,0.798 ppm
2024-03-06 10:00:00,834 ppm,80.5 %H,13.3 μg/m³,12.9 μg/m³,23.2 °C,0.628 ppm
2024-03-06 08:00:00,650 ppm,80.6 %H,12 μg/m³,11.6 μg/m³,23.2 °C,0.594 ppm
2024-03-06 06:00:00,582 ppm,80.3 %H,11.4 μg/m³,10.7 μg/m³,23.2 °C,0.548 ppm
2024-03-06 04:00:00,607 ppm,80.3 %H,10.2 μg/m³,9.92 μg/m³,23.3 °C,0.557 ppm
2024-03-06 02:00:00,633 ppm,80.3 %H,11.4 μg/m³,11.1 μg/m³,23.1 °C,0.515 ppm
2024-03-06 00:00:00,666 ppm,80.1 %H,10.8 μg/m³,10.5 μg/m³,23.1 °C,0.463 ppm
2024-03-05 22:00:00,700 ppm,80.0 %H,12.2 μg/m³,12.1 μg/m³,23.2 °C,0.501 ppm
2024-03-05 20:00:00,744 ppm,79.8 %H,14.5 μg/m³,13.9 μg/m³,23.1 °C,0.502 ppm
2024-03-05 18:00:00,835 ppm,79.5 %H,14.4 μg/m³,14 μg/m³,23.2 °C,0.464 ppm
2024-03-05 16:00:00,863 ppm,79.0 %H,14.5 μg/m³,14.4 μg/m³,23.2 °C,0.419 ppm
2024-03-05 14:00:00,891 ppm,78.1 %H,17.2 μg/m³,16.3 μg/m³,23.2 °C,0.341 ppm
2024-03-05 12:00:00,971 ppm,77.3 %H,17.2 μg/m³,16.7 μg/m³,23.3 °C,0.492 ppm
2024-03-05 10:00:00,803 ppm,77.4 %H,18.4 μg/m³,17.5 μg/m³,23.3 °C,0.634 ppm
2024-03-05 08:00:00,608 ppm,78.3 %H,15.8 μg/m³,14.9 μg/m³,23.5 °C,0.812 ppm
2024-03-05 06:00:00,543 ppm,78.5 %H,14.9 μg/m³,14.6 μg/m³,24.3 °C,0.450 ppm
2024-03-05 04:00:00,568 ppm,78.5 %H,16.1 μg/m³,15.4 μg/m³,24.3 °C,0.423 ppm
2024-03-05 02:00:00,590 ppm,78.5 %H,17.8 μg/m³,16.8 μg/m³,24.2 °C,0.459 ppm
2024-03-05 00:00:00,626 ppm,78.5 %H,19.3 μg/m³,18.8 μg/m³,24.1 °C,0.393 ppm
2024-03-04 22:00:00,666 ppm,78.5 %H,20.2 μg/m³,19.1 μg/m³,24.0 °C,0.435 ppm
2024-03-04 20:00:00,712 ppm,79.0 %H,23.3 μg/m³,22.7 μg/m³,23.6 °C,0.370 ppm
2024-03-04 18:00:00,815 ppm,78.8 %H,24 μg/m³,22.7 μg/m³,23.0 °C,0.443 ppm
2024-03-04 16:00:00,873 ppm,77.5 %H,28.1 μg/m³,26.8 μg/m³,23.1 °C,0.385 ppm
2024-03-04 14:00:00,984 ppm,77.1 %H,24.3 μg/m³,22.8 μg/m³,23.1 °C,0.376 ppm
2024-03-04 12:00:00,1063 ppm,75.9 %H,24.2 μg/m³,22.8 μg/m³,23.2 °C,0.585 ppm
2024-03-04 10:00:00,698 ppm,76.8 %H,20.8 μg/m³,20.5 μg/m³,23.2 °C,0.528 ppm
2024-03-04 08:00:00,527 ppm,76.5 %H,17.5 μg/m³,16.7 μg/m³,23.5 °C,0.659 ppm
2024-03-04 06:00:00,469 ppm,79.5 %H,14.8 μg/m³,14.1 μg/m³,24.8 °C,0.421 ppm
2024-03-04 04:00:00,480 ppm,79 %H,14.3 μg/m³,13.9 μg/m³,24.8 °C,0.455 ppm
2024-03-04 02:00:00,495 ppm,79 %H,13.9 μg/m³,13 μg/m³,24.8 °C,0.459 ppm
2024-03-04 00:00:00,510 ppm,79 %H,13.6 μg/m³,13.1 μg/m³,24.8 °C,0.498 ppm
2024-03-03 22:00:00,520 ppm,78.9 %H,13.8 μg/m³,13.3 μg/m³,24.7 °C,0.534 ppm
2024-03-03 20:00:00,516 ppm,78.5 %H,14.6 μg/m³,13.4 μg/m³,24.7 °C,0.577 ppm
2024-03-03 18:00:00,504 ppm,78.5 %H,12.8 μg/m³,12.4 μg/m³,24.8 °C,0.661 ppm
2024-03-03 16:00:00,468 ppm,78.5 %H,12.5 μg/m³,11.7 μg/m³,24.8 °C,0.638 ppm
2024-03-03 14:00:00,436 ppm,78.5 %H,12.1 μg/m³,11.4 μg/m³,24.7 °C,0.565 ppm
2024-03-03 12:00:00,420 ppm,78.5 %H,12.3 μg/m³,11.7 μg/m³,24.5 °C,0.549 ppm
2024-03-03 10:00:00,412 ppm,78.8 %H,11.9 μg/m³,11.7 μg/m³,24.4 °C,0.506 ppm
2024-03-03 08:00:00,421 ppm,79 %H,13.5 μg/m³,13.3 μg/m³,24.3 °C,0.473 ppm
2024-03-03 06:00:00,426 ppm,79 %H,13 μg/m³,12.6 μg/m³,24.2 °C,0.534 ppm
2024-03-03 04:00:00,435 ppm,79 %H,14.8 μg/m³,14.3 μg/m³,24.2 °C,0.544 ppm
2024-03-03 02:00:00,441 ppm,79 %H,15.1 μg/m³,14.4 μg/m³,24.1 °C,0.523 ppm
2024-03-03 00:00:00,454 ppm,79 %H,14 μg/m³,13.6 μg/m³,24.0 °C,0.503 ppm
2024-03-02 22:00:00,458 ppm,79 %H,14 μg/m³,13.1 μg/m³,23.9 °C,0.441 ppm
2024-03-02 20:00:00,459 ppm,79.5 %H,12.5 μg/m³,12.3 μg/m³,23.6 °C,0.417 ppm
2024-03-02 18:00:00,467 ppm,79.5 %H,13.3 μg/m³,12.4 μg/m³,23.1 °C,0.410 ppm
2024-03-02 16:00:00,466 ppm,79.3 %H,12.8 μg/m³,12.3 μg/m³,23.2 °C,0.423 ppm
2024-03-02 14:00:00,458 ppm,78.9 %H,13.4 μg/m³,13.3 μg/m³,23.2 °C,0.348 ppm
2024-03-02 12:00:00,471 ppm,78.4 %H,13.8 μg/m³,13.3 μg/m³,23.3 °C,0.318 ppm
2024-03-02 10:00:00,504 ppm,78.8 %H,13.8 μg/m³,13.1 μg/m³,23.2 °C,0.379 ppm
2024-03-02 08:00:00,565 ppm,77.3 %H,12.3 μg/m³,11.8 μg/m³,23.3 °C,0.368 ppm
2024-03-02 06:00:00,618 ppm,78 %H,12.8 μg/m³,12.5 μg/m³,24.4 °C,0.376 ppm
2024-03-02 04:00:00,653 ppm,77.5 %H,13 μg/m³,12.5 μg/m³,24.4 °C,0.466 ppm
2024-03-02 02:00:00,685 ppm,77.5 %H,14.9 μg/m³,13.5 μg/m³,24.3 °C,0.475 ppm
2024-03-02 00:00:00,718 ppm,77.5 %H,14.6 μg/m³,13.6 μg/m³,24.2 °C,0.518 ppm
2024-03-01 22:00:00,762 ppm,77.5 %H,13 μg/m³,12.7 μg/m³,24.0 °C,0.463 ppm
2024-03-01 20:00:00,841 ppm,78 %H,13.4 μg/m³,12.8 μg/m³,23.7 °C,0.373 ppm
2024-03-01 18:00:00,1039 ppm,77.7 %H,10.5 μg/m³,9.83 μg/m³,23.2 °C,0.643 ppm
2024-03-01 16:00:00,1118 ppm,76.4 %H,9.91 μg/m³,9.82 μg/m³,23.2 °C,0.796 ppm
2024-03-01 14:00:00,1051 ppm,76.5 %H,12 μg/m³,11.8 μg/m³,23.3 °C,0.571 ppm
2024-03-01 12:00:00,1036 ppm,76.5 %H,13 μg/m³,12.6 μg/m³,23.3 °C,0.701 ppm
2024-03-01 10:00:00,794 ppm,76.2 %H,12.8 μg/m³,12 μg/m³,23.2 °C,0.603 ppm
2024-03-01 08:00:00,579 ppm,75.9 %H,12.8 μg/m³,12.3 μg/m³,23.5 °C,0.470 ppm
2024-03-01 06:00:00,529 ppm,77.5 %H,12.2 μg/m³,11.7 μg/m³,24.6 °C,0.422 ppm
2024-03-01 04:00:00,546 ppm,77.0 %H,12.1 μg/m³,11.5 μg/m³,24.6 °C,0.376 ppm
2024-03-01 02:00:00,572 ppm,77 %H,12.4 μg/m³,12.2 μg/m³,24.6 °C,0.409 ppm
2024-03-01 00:00:00,593 ppm,77 %H,13.6 μg/m³,12.4 μg/m³,24.6 °C,0.408 ppm
2024-02-29 22:00:00,619 ppm,77 %H,11.9 μg/m³,10.9 μg/m³,24.7 °C,0.409 ppm
2024-02-29 20:00:00,638 ppm,77 %H,11.5 μg/m³,11.3 μg/m³,24.7 °C,0.423 ppm
2024-02-29 18:00:00,714 ppm,77 %H,11.6 μg/m³,10.8 μg/m³,24.8 °C,0.479 ppm
2024-02-29 16:00:00,824 ppm,77.5 %H,9.33 μg/m³,9.08 μg/m³,24.7 °C,0.608 ppm
2024-02-29 14:00:00,679 ppm,77.5 %H,11 μg/m³,10.9 μg/m³,24.1 °C,0.424 ppm
2024-02-29 12:00:00,708 ppm,78.3 %H,11.6 μg/m³,11.5 μg/m³,23.4 °C,0.453 ppm
2024-02-29 10:00:00,679 ppm,78.6 %H,12.5 μg/m³,12.1 μg/m³,23.3 °C,0.493 ppm
2024-02-29 08:00:00,636 ppm,77.0 %H,13.3 μg/m³,13 μg/m³,23.4 °C,0.633 ppm
2024-02-29 06:00:00,563 ppm,78 %H,13.3 μg/m³,12.7 μg/m³,24.3 °C,0.502 ppm
2024-02-29 04:00:00,589 ppm,77.8 %H,12.1 μg/m³,11.5 μg/m³,24.3 °C,0.449 ppm
2024-02-29 02:00:00,625 ppm,77.5 %H,12.6 μg/m³,12.1 μg/m³,24.2 °C,0.483 ppm
2024-02-29 00:00:00,666 ppm,77.5 %H,11.8 μg/m³,11.5 μg/m³,24.1 °C,0.433 ppm
2024-02-28 22:00:00,712 ppm,77.7 %H,10.9 μg/m³,10.7 μg/m³,24.0 °C,0.420 ppm
2024-02-28 20:00:00,776 ppm,78.1 %H,10.3 μg/m³,10.1 μg/m³,23.6 °C,0.413 ppm
2024-02-28 18:00:00,922 ppm,78.0 %H,9.92 μg/m³,9.58 μg/m³,23.2 °C,0.364 ppm
2024-02-28 16:00:00,1133 ppm,77.2 %H,9.42 μg/m³,9.08 μg/m³,23.4 °C,0.463 ppm
2024-02-28 14:00:00,1240 ppm,77 %H,10.5 μg/m³,10.3 μg/m³,23.5 °C,0.531 ppm
2024-02-28 12:00:00,1106 ppm,77.2 %H,12.4 μg/m³,11.6 μg/m³,23.2 °C,0.687 ppm
2024-02-28 10:00:00,721 ppm,78.3 %H,13.9 μg/m³,13.8 μg/m³,23.2 °C,0.443 ppm
2024-02-28 08:00:00,600 ppm,77.7 %H,15.1 μg/m³,14.4 μg/m³,23.5 °C,0.546 ppm
2024-02-28 06:00:00,542 ppm,78 %H,18.3 μg/m³,16.8 μg/m³,24.3 °C,0.378 ppm
2024-02-28 04:00:00,568 ppm,78 %H,18.5 μg/m³,17.3 μg/m³,24.3 °C,0.421 ppm
2024-02-28 02:00:00,598 ppm,77.8 %H,17.1 μg/m³,16.4 μg/m³,24.2 °C,0.438 ppm
2024-02-28 00:00:00,631 ppm,77.5 %H,18.3 μg/m³,17.4 μg/m³,24.1 °C,0.493 ppm
2024-02-27 22:00:00,646 ppm,78 %H,16.3 μg/m³,15.9 μg/m³,23.9 °C,0.490 ppm
2024-02-27 20:00:00,652 ppm,78.3 %H,16.3 μg/m³,15.8 μg/m³,23.6 °C,0.406 ppm
2024-02-27 18:00:00,713 ppm,78.8 %H,15.1 μg/m³,14.1 μg/m³,23.1 °C,0.437 ppm
2024-02-27 16:00:00,836 ppm,78.3 %H,14.8 μg/m³,14 μg/m³,23.2 °C,0.434 ppm
2024-02-27 14:00:00,962 ppm,77.3 %H,13.1 μg/m³,12.6 μg/m³,23.1 °C,0.426 ppm
2024-02-27 12:00:00,1001 ppm,77.6 %H,14.8 μg/m³,14.3 μg/m³,23.2 °C,0.461 ppm
2024-02-27 10:00:00,747 ppm,78.0 %H,18.1 μg/m³,17.4 μg/m³,23.2 °C,0.444 ppm
2024-02-27 08:00:00,600 ppm,76.7 %H,19.8 μg/m³,19 μg/m³,23.5 °C,0.538 ppm
2024-02-27 06:00:00,525 ppm,78 %H,21.9 μg/m³,20.7 μg/m³,24.6 °C,0.442 ppm
2024-02-27 04:00:00,544 ppm,78 %H,22 μg/m³,21.2 μg/m³,24.5 °C,0.475 ppm
2024-02-27 02:00:00,566 ppm,77.9 %H,21.8 μg/m³,20.9 μg/m³,24.4 °C,0.498 ppm
2024-02-27 00:00:00,598 ppm,77.5 %H,22.3 μg/m³,21 μg/m³,24.3 °C,0.438 ppm
