Time,CO2,Humidity,PM10,PM2.5,Temperature,TVOC
2024-03-24 11:00:00,441 ppm,77 %H,26 μg/m³,24.7 μg/m³,24.8 °C,0.510 ppm
2024-03-24 12:00:00,445 ppm,76.8 %H,24.8 μg/m³,24 μg/m³,24.9 °C,0.493 ppm
2024-03-24 13:00:00,460 ppm,76.5 %H,23.5 μg/m³,23.3 μg/m³,25.0 °C,0.423 ppm
2024-03-24 14:00:00,466 ppm,76.5 %H,25 μg/m³,23.3 μg/m³,25.2 °C,0.482 ppm
2024-03-24 15:00:00,470 ppm,76.5 %H,23.3 μg/m³,22.7 μg/m³,25.3 °C,0.507 ppm
2024-03-24 16:00:00,481 ppm,76.5 %H,25 μg/m³,24 μg/m³,25.5 °C,0.477 ppm
2024-03-24 17:00:00,497 ppm,76.5 %H,23 μg/m³,22.8 μg/m³,25.5 °C,0.485 ppm
2024-03-24 18:00:00,510 ppm,76.5 %H,24.3 μg/m³,23.3 μg/m³,25.5 °C,0.478 ppm
2024-03-24 19:00:00,509 ppm,76.5 %H,22.7 μg/m³,21.5 μg/m³,25.4 °C,0.493 ppm
2024-03-24 20:00:00,516 ppm,76.5 %H,25 μg/m³,23.3 μg/m³,25.4 °C,0.460 ppm
2024-03-24 21:00:00,522 ppm,76.5 %H,24.7 μg/m³,23.3 μg/m³,25.3 °C,0.488 ppm
2024-03-24 22:00:00,520 ppm,76.9 %H,21.7 μg/m³,20.7 μg/m³,25.3 °C,0.458 ppm
2024-03-24 23:00:00,516 ppm,77 %H,22 μg/m³,19.8 μg/m³,25.3 °C,0.408 ppm
2024-03-25 00:00:00,507 ppm,77 %H,21.7 μg/m³,21 μg/m³,25.3 °C,0.410 ppm
2024-03-25 01:00:00,507 ppm,77 %H,20.3 μg/m³,19.5 μg/m³,25.3 °C,0.402 ppm
2024-03-25 02:00:00,493 ppm,77 %H,19.7 μg/m³,18.7 μg/m³,25.3 °C,0.417 ppm
2024-03-25 03:00:00,491 ppm,77 %H,20.7 μg/m³,19.7 μg/m³,25.3 °C,0.408 ppm
2024-03-25 04:00:00,487 ppm,77 %H,18.7 μg/m³,18.3 μg/m³,25.3 °C,0.402 ppm
2024-03-25 05:00:00,479 ppm,77 %H,19 μg/m³,18.8 μg/m³,25.3 °C,0.378 ppm
2024-03-25 06:00:00,472 ppm,77 %H,18.5 μg/m³,18 μg/m³,25.3 °C,0.425 ppm
2024-03-25 07:00:00,472 ppm,77 %H,20.7 μg/m³,19.3 μg/m³,25.3 °C,0.395 ppm
2024-03-25 08:00:00,532 ppm,72.7 %H,17.2 μg/m³,16.7 μg/m³,24.0 °C,0.628 ppm
2024-03-25 09:00:00,565 ppm,73.3 %H,17.2 μg/m³,16.5 μg/m³,23.4 °C,0.410 ppm
2024-03-25 10:00:00,645 ppm,74.3 %H,17 μg/m³,16.7 μg/m³,23.4 °C,0.393 ppm
2024-03-25 11:00:00,886 ppm,73.3 %H,18 μg/m³,16.8 μg/m³,23.3 °C,0.485 ppm
2024-03-25 12:00:00,1061 ppm,73.4 %H,17.5 μg/m³,17.5 μg/m³,23.4 °C,0.518 ppm
2024-03-25 13:00:00,1089 ppm,73.1 %H,17.8 μg/m³,17.5 μg/m³,23.2 °C,0.493 ppm
2024-03-25 14:00:00,968 ppm,74.3 %H,17.5 μg/m³,17 μg/m³,23.3 °C,0.358 ppm
2024-03-25 15:00:00,930 ppm,74.7 %H,12.2 μg/m³,10.8 μg/m³,23.3 °C,0.327 ppm
2024-03-25 16:00:00,878 ppm,74.6 %H,14.7 μg/m³,14.5 μg/m³,23.4 °C,0.407 ppm
2024-03-25 17:00:00,814 ppm,74.4 %H,16 μg/m³,13.8 μg/m³,23.3 °C,0.365 ppm
2024-03-25 18:00:00,742 ppm,74.8 %H,14.3 μg/m³,14.3 μg/m³,23.2 °C,0.328 ppm
2024-03-25 19:00:00,690 ppm,76.2 %H,16.7 μg/m³,16 μg/m³,23.0 °C,0.308 ppm
2024-03-25 20:00:00,659 ppm,76.3 %H,16.3 μg/m³,16.3 μg/m³,23.5 °C,0.295 ppm
2024-03-25 21:00:00,652 ppm,76 %H,19.3 μg/m³,18.5 μg/m³,23.9 °C,0.353 ppm
2024-03-25 22:00:00,647 ppm,75.7 %H,18.8 μg/m³,17.8 μg/m³,24.1 °C,0.443 ppm
2024-03-25 23:00:00,641 ppm,75.5 %H,18 μg/m³,17.5 μg/m³,24.2 °C,0.522 ppm
2024-03-26 00:00:00,638 ppm,75.5 %H,18.7 μg/m³,17.2 μg/m³,24.3 °C,0.512 ppm
2024-03-26 01:00:00,634 ppm,75.5 %H,18 μg/m³,16.8 μg/m³,24.4 °C,0.575 ppm
2024-03-26 02:00:00,624 ppm,75.7 %H,18.3 μg/m³,17.5 μg/m³,24.4 °C,0.542 ppm
2024-03-26 03:00:00,608 ppm,76 %H,17.5 μg/m³,16.7 μg/m³,24.5 °C,0.500 ppm
2024-03-26 04:00:00,597 ppm,76 %H,17.7 μg/m³,16.3 μg/m³,24.5 °C,0.510 ppm
2024-03-26 05:00:00,583 ppm,76 %H,18.3 μg/m³,18.2 μg/m³,24.6 °C,0.482 ppm
2024-03-26 06:00:00,574 ppm,76 %H,19.2 μg/m³,18.3 μg/m³,24.6 °C,0.497 ppm
2024-03-26 07:00:00,561 ppm,76.3 %H,18.5 μg/m³,18.5 μg/m³,24.6 °C,0.437 ppm
2024-03-26 08:00:00,548 ppm,75.8 %H,17.8 μg/m³,16.2 μg/m³,23.7 °C,0.558 ppm
2024-03-26 09:00:00,523 ppm,76.9 %H,19 μg/m³,18.3 μg/m³,23.3 °C,0.443 ppm
2024-03-26 10:00:00,509 ppm,77.2 %H,18.8 μg/m³,18.3 μg/m³,23.2 °C,0.362 ppm
2024-03-26 11:00:00,556 ppm,77.6 %H,20.8 μg/m³,19.8 μg/m³,23.3 °C,0.398 ppm
2024-03-26 12:00:00,598 ppm,77 %H,20 μg/m³,19.7 μg/m³,23.3 °C,0.538 ppm
2024-03-26 13:00:00,605 ppm,77.3 %H,17.5 μg/m³,17 μg/m³,23.2 °C,0.407 ppm
2024-03-26 14:00:00,586 ppm,77.5 %H,17.7 μg/m³,17.3 μg/m³,23.2 °C,0.433 ppm
2024-03-26 15:00:00,576 ppm,77.2 %H,16 μg/m³,15.3 μg/m³,23.2 °C,0.412 ppm
2024-03-26 16:00:00,576 ppm,76.8 %H,15.5 μg/m³,15.3 μg/m³,23.2 °C,0.345 ppm
2024-03-26 17:00:00,576 ppm,76.9 %H,16.8 μg/m³,16.2 μg/m³,23.3 °C,0.357 ppm
2024-03-26 18:00:00,579 ppm,76.8 %H,14.7 μg/m³,14.5 μg/m³,23.2 °C,0.453 ppm
2024-03-26 19:00:00,579 ppm,77.8 %H,15.8 μg/m³,15.3 μg/m³,23.1 °C,0.447 ppm
2024-03-26 20:00:00,577 ppm,77.7 %H,16 μg/m³,15.7 μg/m³,23.4 °C,0.393 ppm
2024-03-26 21:00:00,591 ppm,77.2 %H,18 μg/m³,17.8 μg/m³,23.8 °C,0.538 ppm
2024-03-26 22:00:00,605 ppm,77 %H,16.8 μg/m³,16.3 μg/m³,23.9 °C,0.613 ppm
2024-03-26 23:00:00,607 ppm,77 %H,18 μg/m³,17.8 μg/m³,24.1 °C,0.618 ppm
2024-03-27 00:00:00,607 ppm,77 %H,17 μg/m³,16.7 μg/m³,24.1 °C,0.625 ppm
2024-03-27 01:00:00,598 ppm,77.1 %H,17.7 μg/m³,16.5 μg/m³,24.2 °C,0.650 ppm
2024-03-27 02:00:00,582 ppm,77.5 %H,16.7 μg/m³,16.2 μg/m³,24.3 °C,0.583 ppm
2024-03-27 03:00:00,572 ppm,77.5 %H,18.5 μg/m³,17 μg/m³,24.3 °C,0.503 ppm
2024-03-27 04:00:00,562 ppm,77.5 %H,18.3 μg/m³,17.7 μg/m³,24.3 °C,0.463 ppm
2024-03-27 05:00:00,554 ppm,77.5 %H,19.5 μg/m³,17.7 μg/m³,24.3 °C,0.447 ppm
2024-03-27 06:00:00,541 ppm,77.5 %H,19.3 μg/m³,18.5 μg/m³,24.3 °C,0.440 ppm
2024-03-27 07:00:00,548 ppm,77.6 %H,19.7 μg/m³,18.7 μg/m³,24.4 °C,0.413 ppm
2024-03-27 08:00:00,630 ppm,77.3 %H,19.3 μg/m³,19 μg/m³,23.7 °C,0.597 ppm
2024-03-27 09:00:00,655 ppm,77.8 %H,17 μg/m³,16.8 μg/m³,23.3 °C,0.563 ppm
2024-03-27 10:00:00,662 ppm,78.3 %H,16.7 μg/m³,16.3 μg/m³,23.3 °C,0.443 ppm
2024-03-27 11:00:00,721 ppm,78.4 %H,17 μg/m³,16.5 μg/m³,23.3 °C,0.457 ppm
2024-03-27 12:00:00,855 ppm,77.6 %H,16.3 μg/m³,16 μg/m³,23.3 °C,0.675 ppm
2024-03-27 13:00:00,911 ppm,77.5 %H,15.8 μg/m³,15.8 μg/m³,23.2 °C,0.553 ppm
2024-03-27 14:00:00,809 ppm,77.2 %H,15.2 μg/m³,14.8 μg/m³,23.2 °C,0.400 ppm
2024-03-27 15:00:00,745 ppm,77.1 %H,14.5 μg/m³,14.3 μg/m³,23.2 °C,0.428 ppm
2024-03-27 16:00:00,715 ppm,76.4 %H,15 μg/m³,14.3 μg/m³,23.2 °C,0.352 ppm
2024-03-27 17:00:00,791 ppm,76.5 %H,14.8 μg/m³,14.7 μg/m³,23.2 °C,0.443 ppm
2024-03-27 18:00:00,854 ppm,76.6 %H,14.5 μg/m³,13.7 μg/m³,23.1 °C,0.490 ppm
2024-03-27 19:00:00,880 ppm,77.4 %H,16.2 μg/m³,15.5 μg/m³,23.0 °C,0.420 ppm
2024-03-27 20:00:00,810 ppm,78 %H,16.8 μg/m³,16.8 μg/m³,23.4 °C,0.403 ppm
2024-03-27 21:00:00,775 ppm,77.6 %H,18.3 μg/m³,17.2 μg/m³,23.8 °C,0.443 ppm
2024-03-27 22:00:00,745 ppm,77.5 %H,17.8 μg/m³,17.3 μg/m³,24.0 °C,0.453 ppm
2024-03-27 23:00:00,718 ppm,77.5 %H,16.3 μg/m³,15.7 μg/m³,24.1 °C,0.383 ppm
2024-03-28 00:00:00,685 ppm,77.5 %H,17.8 μg/m³,17.7 μg/m³,24.2 °C,0.412 ppm
2024-03-28 01:00:00,661 ppm,77.5 %H,16.3 μg/m³,16 μg/m³,24.2 °C,0.420 ppm
2024-03-28 02:00:00,638 ppm,77.5 %H,16.2 μg/m³,15.8 μg/m³,24.3 °C,0.395 ppm
2024-03-28 03:00:00,619 ppm,77.5 %H,18.3 μg/m³,17.3 μg/m³,24.3 °C,0.372 ppm
2024-03-28 04:00:00,597 ppm,77.8 %H,16.8 μg/m³,16 μg/m³,24.4 °C,0.428 ppm
2024-03-28 05:00:00,583 ppm,78 %H,16.5 μg/m³,15.8 μg/m³,24.4 °C,0.388 ppm
2024-03-28 06:00:00,566 ppm,78 %H,16.8 μg/m³,16.5 μg/m³,24.4 °C,0.427 ppm
2024-03-28 07:00:00,569 ppm,78 %H,16.5 μg/m³,15.3 μg/m³,24.5 °C,0.335 ppm
2024-03-28 08:00:00,638 ppm,76.5 %H,15.3 μg/m³,14.8 μg/m³,23.7 °C,0.527 ppm
2024-03-28 09:00:00,659 ppm,77.8 %H,15.2 μg/m³,13.8 μg/m³,23.4 °C,0.407 ppm
2024-03-28 10:00:00,730 ppm,77.4 %H,15.8 μg/m³,15 μg/m³,23.2 °C,0.403 ppm
2024-03-28 11:00:00,955 ppm,76.5 %H,13.8 μg/m³,13.2 μg/m³,23.2 °C,0.633 ppm
2024-03-28 12:00:00,1110 ppm,75.9 %H,14 μg/m³,13.3 μg/m³,23.5 °C,0.757 ppm
2024-03-28 13:00:00,1084 ppm,75.4 %H,14.3 μg/m³,13.7 μg/m³,23.4 °C,0.738 ppm
2024-03-28 14:00:00,1008 ppm,75.8 %H,16.7 μg/m³,15.3 μg/m³,23.2 °C,0.648 ppm
2024-03-28 15:00:00,960 ppm,76.1 %H,13.7 μg/m³,13.5 μg/m³,23.1 °C,0.518 ppm
2024-03-28 16:00:00,936 ppm,76.7 %H,14.5 μg/m³,14.2 μg/m³,23.3 °C,0.453 ppm
2024-03-28 17:00:00,907 ppm,76.8 %H,14.5 μg/m³,14.2 μg/m³,23.3 °C,0.438 ppm
2024-03-28 18:00:00,829 ppm,77.5 %H,14 μg/m³,14 μg/m³,23.3 °C,0.367 ppm
2024-03-28 19:00:00,759 ppm,78.3 %H,14.3 μg/m³,13.8 μg/m³,23.3 °C,0.352 ppm
2024-03-28 20:00:00,718 ppm,78.2 %H,14.3 μg/m³,14.3 μg/m³,23.5 °C,0.310 ppm
2024-03-28 21:00:00,703 ppm,77.8 %H,14.8 μg/m³,14.2 μg/m³,23.9 °C,0.380 ppm
2024-03-28 22:00:00,688 ppm,77.5 %H,15.2 μg/m³,14.7 μg/m³,24.1 °C,0.418 ppm
2024-03-28 23:00:00,669 ppm,77.5 %H,15.2 μg/m³,14.3 μg/m³,24.2 °C,0.465 ppm
2024-03-29 00:00:00,651 ppm,77.5 %H,15.3 μg/m³,14.5 μg/m³,24.3 °C,0.455 ppm
2024-03-29 01:00:00,634 ppm,77.5 %H,15.7 μg/m³,15 μg/m³,24.3 °C,0.525 ppm
2024-03-29 02:00:00,616 ppm,77.5 %H,15.7 μg/m³,15.5 μg/m³,24.4 °C,0.473 ppm
2024-03-29 03:00:00,599 ppm,77.5 %H,14.2 μg/m³,13.7 μg/m³,24.5 °C,0.467 ppm
2024-03-29 04:00:00,585 ppm,77.5 %H,16.2 μg/m³,14.8 μg/m³,24.5 °C,0.498 ppm
2024-03-29 05:00:00,572 ppm,77.9 %H,13.7 μg/m³,13.3 μg/m³,24.6 °C,0.442 ppm
2024-03-29 06:00:00,558 ppm,78 %H,15.8 μg/m³,15 μg/m³,24.6 °C,0.513 ppm
2024-03-29 07:00:00,546 ppm,78 %H,14.7 μg/m³,14.3 μg/m³,24.6 °C,0.455 ppm
2024-03-29 08:00:00,526 ppm,75.3 %H,14.4 μg/m³,13.6 μg/m³,23.6 °C,0.492 ppm
2024-03-29 09:00:00,506 ppm,76.9 %H,14.2 μg/m³,14 μg/m³,23.2 °C,0.428 ppm
2024-03-29 10:00:00,482 ppm,77.8 %H,13.2 μg/m³,12.8 μg/m³,23.2 °C,0.363 ppm
2024-03-29 11:00:00,465 ppm,78.3 %H,13.3 μg/m³,13 μg/m³,23.2 °C,0.368 ppm
2024-03-29 12:00:00,460 ppm,78.6 %H,13.7 μg/m³,13.2 μg/m³,23.3 °C,0.447 ppm
2024-03-29 13:00:00,451 ppm,78.4 %H,13.2 μg/m³,12.8 μg/m³,23.3 °C,0.368 ppm
2024-03-29 14:00:00,445 ppm,78.1 %H,12.8 μg/m³,12.8 μg/m³,23.2 °C,0.348 ppm
2024-03-29 15:00:00,440 ppm,77.3 %H,12 μg/m³,12 μg/m³,23.1 °C,0.290 ppm
2024-03-29 16:00:00,443 ppm,76.8 %H,10.7 μg/m³,10.3 μg/m³,23.1 °C,0.285 ppm
2024-03-29 17:00:00,444 ppm,76.5 %H,9.33 μg/m³,9.17 μg/m³,23.3 °C,0.412 ppm
2024-03-29 18:00:00,445 ppm,76.5 %H,9.50 μg/m³,9.50 μg/m³,23.3 °C,0.412 ppm
2024-03-29 19:00:00,449 ppm,77.3 %H,9.17 μg/m³,9.17 μg/m³,23.3 °C,0.422 ppm
2024-03-29 20:00:00,448 ppm,77.5 %H,10.2 μg/m³,10 μg/m³,23.5 °C,0.428 ppm
2024-03-29 21:00:00,454 ppm,77.5 %H,10.3 μg/m³,10.2 μg/m³,23.9 °C,0.417 ppm
2024-03-29 22:00:00,452 ppm,77.5 %H,10.7 μg/m³,10.7 μg/m³,24.1 °C,0.445 ppm
2024-03-29 23:00:00,451 ppm,77.5 %H,9.17 μg/m³,9.17 μg/m³,24.2 °C,0.495 ppm
2024-03-30 00:00:00,451 ppm,77.5 %H,9.33 μg/m³,9.33 μg/m³,24.3 °C,0.495 ppm
2024-03-30 01:00:00,448 ppm,77.5 %H,10.5 μg/m³,9.67 μg/m³,24.4 °C,0.508 ppm
2024-03-30 02:00:00,449 ppm,77.5 %H,10.8 μg/m³,10.7 μg/m³,24.4 °C,0.527 ppm
2024-03-30 03:00:00,444 ppm,77.5 %H,10.2 μg/m³,9.67 μg/m³,24.5 °C,0.510 ppm
2024-03-30 04:00:00,439 ppm,77.5 %H,9.33 μg/m³,9.17 μg/m³,24.6 °C,0.562 ppm
2024-03-30 05:00:00,436 ppm,77.5 %H,10 μg/m³,9.50 μg/m³,24.6 °C,0.535 ppm
2024-03-30 06:00:00,432 ppm,77.7 %H,10.7 μg/m³,10.2 μg/m³,24.6 °C,0.535 ppm
2024-03-30 07:00:00,434 ppm,78 %H,8.67 μg/m³,8.67 μg/m³,24.6 °C,0.537 ppm
2024-03-30 08:00:00,431 ppm,75.8 %H,9 μg/m³,8.83 μg/m³,23.8 °C,0.660 ppm
2024-03-30 09:00:00,423 ppm,76.9 %H,9.67 μg/m³,9.50 μg/m³,23.3 °C,0.432 ppm
2024-03-30 10:00:00,424 ppm,78.2 %H,11.2 μg/m³,11.2 μg/m³,23.3 °C,0.442 ppm
2024-03-30 11:00:00,426 ppm,78.3 %H,12 μg/m³,11.5 μg/m³,23.3 °C,0.465 ppm
2024-03-30 12:00:00,429 ppm,78.2 %H,13 μg/m³,12.8 μg/m³,23.3 °C,0.442 ppm
2024-03-30 13:00:00,432 ppm,77.8 %H,13 μg/m³,12.2 μg/m³,23.3 °C,0.393 ppm
2024-03-30 14:00:00,439 ppm,77.6 %H,12.7 μg/m³,12.2 μg/m³,23.3 °C,0.367 ppm
2024-03-30 15:00:00,444 ppm,76.8 %H,13.8 μg/m³,12.3 μg/m³,23.2 °C,0.408 ppm
2024-03-30 16:00:00,449 ppm,77.6 %H,12.3 μg/m³,12 μg/m³,23.2 °C,0.442 ppm
2024-03-30 17:00:00,454 ppm,78.2 %H,11.7 μg/m³,11.3 μg/m³,23.2 °C,0.482 ppm
2024-03-30 18:00:00,455 ppm,78.8 %H,10 μg/m³,10 μg/m³,23.2 °C,0.423 ppm
2024-03-30 19:00:00,458 ppm,78.9 %H,10.2 μg/m³,9.67 μg/m³,23.1 °C,0.485 ppm
2024-03-30 20:00:00,454 ppm,79 %H,9.67 μg/m³,9.67 μg/m³,23.4 °C,0.350 ppm
2024-03-30 21:00:00,458 ppm,78.5 %H,10.7 μg/m³,10.3 μg/m³,23.9 °C,0.428 ppm
2024-03-30 22:00:00,459 ppm,78 %H,11.3 μg/m³,10.8 μg/m³,24.1 °C,0.468 ppm
2024-03-30 23:00:00,461 ppm,78 %H,12 μg/m³,10.8 μg/m³,24.2 °C,0.598 ppm
2024-03-31 00:00:00,467 ppm,78 %H,12 μg/m³,11.3 μg/m³,24.3 °C,0.560 ppm
2024-03-31 01:00:00,464 ppm,78 %H,11.5 μg/m³,11.2 μg/m³,24.4 °C,0.645 ppm
2024-03-31 02:00:00,458 ppm,78 %H,10.5 μg/m³,10.2 μg/m³,24.5 °C,0.642 ppm
2024-03-31 03:00:00,460 ppm,78 %H,11 μg/m³,10.3 μg/m³,24.5 °C,0.727 ppm
2024-03-31 04:00:00,459 ppm,78 %H,11 μg/m³,10.8 μg/m³,24.6 °C,0.782 ppm
2024-03-31 05:00:00,455 ppm,78 %H,12.2 μg/m³,11.5 μg/m³,24.6 °C,0.845 ppm
2024-03-31 06:00:00,449 ppm,78 %H,12.8 μg/m³,12.3 μg/m³,24.6 °C,0.865 ppm
2024-03-31 07:00:00,444 ppm,78 %H,13.8 μg/m³,12.5 μg/m³,24.7 °C,0.810 ppm
2024-03-31 08:00:00,447 ppm,78 %H,13.2 μg/m³,12.8 μg/m³,24.7 °C,0.837 ppm
2024-03-31 09:00:00,440 ppm,78 %H,13.2 μg/m³,12.3 μg/m³,24.8 °C,0.903 ppm
2024-03-31 10:00:00,436 ppm,78 %H,13.7 μg/m³,13.2 μg/m³,24.9 °C,0.688 ppm
2024-03-31 11:00:00,431 ppm,78 %H,14.5 μg/m³,14 μg/m³,25.0 °C,0.673 ppm
2024-03-31 12:00:00,429 ppm,78 %H,15.8 μg/m³,15.2 μg/m³,25.1 °C,0.663 ppm
2024-03-31 13:00:00,434 ppm,77.5 %H,16.5 μg/m³,15.3 μg/m³,25.3 °C,0.652 ppm
2024-03-31 14:00:00,435 ppm,77.5 %H,16.3 μg/m³,15.7 μg/m³,25.4 °C,0.603 ppm
2024-03-31 15:00:00,432 ppm,77.5 %H,16 μg/m³,16 μg/m³,25.4 °C,0.638 ppm
2024-03-31 16:00:00,437 ppm,77.5 %H,18 μg/m³,17.7 μg/m³,25.4 °C,0.632 ppm
2024-03-31 17:00:00,442 ppm,77.5 %H,19.3 μg/m³,18.3 μg/m³,25.6 °C,0.552 ppm
2024-03-31 18:00:00,449 ppm,77.5 %H,17.2 μg/m³,16.8 μg/m³,25.8 °C,0.495 ppm
2024-03-31 19:00:00,453 ppm,77.5 %H,18.7 μg/m³,17.5 μg/m³,25.8 °C,0.530 ppm
2024-03-31 20:00:00,452 ppm,77.5 %H,17.3 μg/m³,16.7 μg/m³,25.7 °C,0.472 ppm
2024-03-31 21:00:00,458 ppm,77.8 %H,17.5 μg/m³,16.8 μg/m³,25.6 °C,0.447 ppm
2024-03-31 22:00:00,462 ppm,78 %H,17.8 μg/m³,17.7 μg/m³,25.5 °C,0.503 ppm
2024-03-31 23:00:00,463 ppm,78 %H,16.2 μg/m³,16 μg/m³,25.5 °C,0.513 ppm
2024-04-01 00:00:00,461 ppm,78.5 %H,18.2 μg/m³,17.2 μg/m³,25.4 °C,0.513 ppm
2024-04-01 01:00:00,461 ppm,78.5 %H,17.2 μg/m³,16.8 μg/m³,25.4 °C,0.568 ppm
2024-04-01 02:00:00,464 ppm,78.5 %H,19.3 μg/m³,18.7 μg/m³,25.4 °C,0.608 ppm
2024-04-01 03:00:00,461 ppm,78.5 %H,17.8 μg/m³,17.3 μg/m³,25.4 °C,0.630 ppm
2024-04-01 04:00:00,454 ppm,78.5 %H,18.7 μg/m³,17.8 μg/m³,25.4 °C,0.717 ppm
2024-04-01 05:00:00,455 ppm,78.5 %H,17.8 μg/m³,17.3 μg/m³,25.4 °C,0.665 ppm
2024-04-01 06:00:00,453 ppm,78.5 %H,17.8 μg/m³,17.5 μg/m³,25.4 °C,0.650 ppm
2024-04-01 07:00:00,457 ppm,78.5 %H,17.3 μg/m³,16.8 μg/m³,25.4 °C,0.690 ppm
2024-04-01 08:00:00,522 ppm,74.3 %H,17 μg/m³,16.3 μg/m³,24.3 °C,0.957 ppm
2024-04-01 09:00:00,538 ppm,73.6 %H,18.2 μg/m³,16.7 μg/m³,23.4 °C,0.668 ppm
2024-04-01 10:00:00,599 ppm,74.8 %H,16.8 μg/m³,16.5 μg/m³,23.4 °C,0.702 ppm
2024-04-01 11:00:00,695 ppm,74.9 %H,14.5 μg/m³,14.3 μg/m³,23.4 °C,0.577 ppm
2024-04-01 12:00:00,779 ppm,74.7 %H,12.8 μg/m³,12.2 μg/m³,23.3 °C,0.535 ppm
2024-04-01 13:00:00,796 ppm,74.8 %H,11.2 μg/m³,11 μg/m³,23.3 °C,0.402 ppm
2024-04-01 14:00:00,762 ppm,75.2 %H,12 μg/m³,11 μg/m³,23.2 °C,0.377 ppm
